求解函数 f(x1, x2) = 100(x2 - x1^2)^2 + (1 - x1)^2 的极小值
初始点: (0, 0)
收敛条件: 梯度范数 < 1.0E-4

最速下降法:
第4526次迭代 f(x_i) = 0.000001866532799, x_1 = 0.998635635496559, x_2 = 0.997266031567503
第4527次迭代 f(x_i) = 0.000001862686614, x_1 = 0.998635226880014, x_2 = 0.997271416671630
第4528次迭代 f(x_i) = 0.000001858848687, x_1 = 0.998638446361008, x_2 = 0.997271661089580
第4529次迭代 f(x_i) = 0.000001855016578, x_1 = 0.998638039505535, x_2 = 0.997277038461035
第4530次迭代 f(x_i) = 0.000001851192614, x_1 = 0.998641252841178, x_2 = 0.997277281676409
第4531次迭代 f(x_i) = 0.000001847374907, x_1 = 0.998640847545792, x_2 = 0.997282650685409
第4532次迭代 f(x_i) = 0.000001843565186, x_1 = 0.998644055306541, x_2 = 0.997282892872812
第4533次迭代 f(x_i) = 0.000001839764845, x_1 = 0.998643649984853, x_2 = 0.997288248133236
第4534次迭代 f(x_i) = 0.000001835972153, x_1 = 0.998646850230281, x_2 = 0.997288490271822
第4535次迭代 f(x_i) = 0.000001832186260, x_1 = 0.998646446384194, x_2 = 0.997293836793305
第4536次迭代 f(x_i) = 0.000001828407954, x_1 = 0.998649640898949, x_2 = 0.997294077997756
第4537次迭代 f(x_i) = 0.000001824639021, x_1 = 0.998649237206094, x_2 = 0.997299410739491
第4538次迭代 f(x_i) = 0.000001820877863, x_1 = 0.998652424058031, x_2 = 0.997299651984777
第4539次迭代 f(x_i) = 0.000001817122998, x_1 = 0.998652021978455, x_2 = 0.997304976401841
第4540次迭代 f(x_i) = 0.000001813375943, x_1 = 0.998655203236367, x_2 = 0.997305216660397
第4541次迭代 f(x_i) = 0.000001809638061, x_1 = 0.998654801196962, x_2 = 0.997310527410885
第4542次迭代 f(x_i) = 0.000001805907849, x_1 = 0.998657974936040, x_2 = 0.997310767653972
第4543次迭代 f(x_i) = 0.000001802184081, x_1 = 0.998657574391509, x_2 = 0.997316070170122
第4544次迭代 f(x_i) = 0.000001798467694, x_1 = 0.998660742671338, x_2 = 0.997316309374754
第4545次迭代 f(x_i) = 0.000001794760928, x_1 = 0.998660342112559, x_2 = 0.997321597587100
第4546次迭代 f(x_i) = 0.000001791061760, x_1 = 0.998663503320486, x_2 = 0.997321837013753
第4547次迭代 f(x_i) = 0.000001787371714, x_1 = 0.998663102830255, x_2 = 0.997327111642773
第4548次迭代 f(x_i) = 0.000001783689205, x_1 = 0.998666256542029, x_2 = 0.997327351066846
第4549次迭代 f(x_i) = 0.000001780013044, x_1 = 0.998665857566386, x_2 = 0.997332617511007
第4550次迭代 f(x_i) = 0.000001776344216, x_1 = 0.998669005060139, x_2 = 0.997332855856942
第4551次迭代 f(x_i) = 0.000001772681580, x_1 = 0.998668607813264, x_2 = 0.997338114014407
第4552次迭代 f(x_i) = 0.000001769026699, x_1 = 0.998671749648161, x_2 = 0.997338351453050
第4553次迭代 f(x_i) = 0.000001765380435, x_1 = 0.998671352520207, x_2 = 0.997343596790677
第4554次迭代 f(x_i) = 0.000001761741512, x_1 = 0.998674487259028, x_2 = 0.997343834049137
第4555次迭代 f(x_i) = 0.000001758109482, x_1 = 0.998674091391320, x_2 = 0.997349069935470
第4556次迭代 f(x_i) = 0.000001754484896, x_1 = 0.998677220140114, x_2 = 0.997349306467924
第4557次迭代 f(x_i) = 0.000001750868595, x_1 = 0.998676824689845, x_2 = 0.997354530152576
第4558次迭代 f(x_i) = 0.000001747259681, x_1 = 0.998679946480635, x_2 = 0.997354766451238
第4559次迭代 f(x_i) = 0.000001743657649, x_1 = 0.998679552211745, x_2 = 0.997359980321417
第4560次迭代 f(x_i) = 0.000001740063204, x_1 = 0.998682667860277, x_2 = 0.997360215985732
第4561次迭代 f(x_i) = 0.000001736476520, x_1 = 0.998682274115585, x_2 = 0.997365418528496
第4562次迭代 f(x_i) = 0.000001732897062, x_1 = 0.998685383227372, x_2 = 0.997365653763612
第4563次迭代 f(x_i) = 0.000001729325084, x_1 = 0.998684990357412, x_2 = 0.997370845536852
第4564次迭代 f(x_i) = 0.000001725760473, x_1 = 0.998688092999699, x_2 = 0.997371080316805
第4565次迭代 f(x_i) = 0.000001722203217, x_1 = 0.998687700949217, x_2 = 0.997376261369531
第4566次迭代 f(x_i) = 0.000001718653318, x_1 = 0.998690797188774, x_2 = 0.997376495668578
第4567次迭代 f(x_i) = 0.000001715110795, x_1 = 0.998690405902965, x_2 = 0.997381666049529
第4568次迭代 f(x_i) = 0.000001711575472, x_1 = 0.998693495806093, x_2 = 0.997381899842148
第4569次迭代 f(x_i) = 0.000001708047698, x_1 = 0.998693105264781, x_2 = 0.997387059148111
第4570次迭代 f(x_i) = 0.000001704527213, x_1 = 0.998696188615138, x_2 = 0.997387292550221
第4571次迭代 f(x_i) = 0.000001701013802, x_1 = 0.998695798978132, x_2 = 0.997392441592487
第4572次迭代 f(x_i) = 0.000001697507624, x_1 = 0.998698876123843, x_2 = 0.997392674437484
第4573次迭代 f(x_i) = 0.000001694008987, x_1 = 0.998698487123204, x_2 = 0.997397812503069
第4574次迭代 f(x_i) = 0.000001690517377, x_1 = 0.998701557848165, x_2 = 0.997398044906720
第4575次迭代 f(x_i) = 0.000001687033131, x_1 = 0.998701169677669, x_2 = 0.997403172354349
第4576次迭代 f(x_i) = 0.000001683555956, x_1 = 0.998704234047490, x_2 = 0.997403404291413
第4577次迭代 f(x_i) = 0.000001680086114, x_1 = 0.998703846653363, x_2 = 0.997408521169083
第4578次迭代 f(x_i) = 0.000001676623242, x_1 = 0.998706904733190, x_2 = 0.997408752614533
第4579次迭代 f(x_i) = 0.000001673167816, x_1 = 0.998706518116864, x_2 = 0.997413858246633
第4580次迭代 f(x_i) = 0.000001669719743, x_1 = 0.998709569519473, x_2 = 0.997414089401833
第4581次迭代 f(x_i) = 0.000001666278118, x_1 = 0.998709183936556, x_2 = 0.997419185503966
第4582次迭代 f(x_i) = 0.000001662843699, x_1 = 0.998712229457700, x_2 = 0.997419415978201
第4583次迭代 f(x_i) = 0.000001659416900, x_1 = 0.998711844301191, x_2 = 0.997424500625338
第4584次迭代 f(x_i) = 0.000001655997016, x_1 = 0.998714883275336, x_2 = 0.997424730759227
第4585次迭代 f(x_i) = 0.000001652584044, x_1 = 0.998714499079464, x_2 = 0.997429805522581
第4586次迭代 f(x_i) = 0.000001649177944, x_1 = 0.998717532020934, x_2 = 0.997430035066231
第4587次迭代 f(x_i) = 0.000001645779433, x_1 = 0.998717148446426, x_2 = 0.997435098061553
第4588次迭代 f(x_i) = 0.000001642388225, x_1 = 0.998720174521650, x_2 = 0.997435327439646
第4589次迭代 f(x_i) = 0.000001639002949, x_1 = 0.998719792162737, x_2 = 0.997440381579736
第4590次迭代 f(x_i) = 0.000001635624889, x_1 = 0.998722812608796, x_2 = 0.997440610180624
第4591次迭代 f(x_i) = 0.000001632254474, x_1 = 0.998722430524136, x_2 = 0.997445652347123
第4592次迭代 f(x_i) = 0.000001628891045, x_1 = 0.998725444233334, x_2 = 0.997445880732650
第4593次迭代 f(x_i) = 0.000001625533894, x_1 = 0.998725063292065, x_2 = 0.997450913690173
第4594次迭代 f(x_i) = 0.000001622183744, x_1 = 0.998728071220538, x_2 = 0.997451141389269
第4595次迭代 f(x_i) = 0.000001618841090, x_1 = 0.998727690694335, x_2 = 0.997456162776393
第4596次迭代 f(x_i) = 0.000001615505313, x_1 = 0.998730692014130, x_2 = 0.997456390210862
第4597次迭代 f(x_i) = 0.000001612175949, x_1 = 0.998730312526756, x_2 = 0.997461402477004
第4598次迭代 f(x_i) = 0.000001608853206, x_1 = 0.998733308189459, x_2 = 0.997461629178025
第4599次迭代 f(x_i) = 0.000001605538355, x_1 = 0.998732929049435, x_2 = 0.997466629533237
第4600次迭代 f(x_i) = 0.000001602230103, x_1 = 0.998735917956184, x_2 = 0.997466856058162
第4601次迭代 f(x_i) = 0.000001598928194, x_1 = 0.998735540046039, x_2 = 0.997471846974180
第4602次迭代 f(x_i) = 0.000001595633333, x_1 = 0.998738522976357, x_2 = 0.997472072940271
第4603次迭代 f(x_i) = 0.000001592345351, x_1 = 0.998738145668604, x_2 = 0.997477052967445
第4604次迭代 f(x_i) = 0.000001589064357, x_1 = 0.998741122242796, x_2 = 0.997477278572100
第4605次迭代 f(x_i) = 0.000001585789713, x_1 = 0.998740745821598, x_2 = 0.997482248947883
第4606次迭代 f(x_i) = 0.000001582521867, x_1 = 0.998743716542228, x_2 = 0.997482473946944
第4607次迭代 f(x_i) = 0.000001579261167, x_1 = 0.998743340656188, x_2 = 0.997487433093377
第4608次迭代 f(x_i) = 0.000001576007309, x_1 = 0.998746304873110, x_2 = 0.997487657819562
第4609次迭代 f(x_i) = 0.000001572759601, x_1 = 0.998745930011321, x_2 = 0.997492607702417
第4610次迭代 f(x_i) = 0.000001569518650, x_1 = 0.998748888496375, x_2 = 0.997492831776774
第4611次迭代 f(x_i) = 0.000001566284902, x_1 = 0.998748514070520, x_2 = 0.997497770525176
第4612次迭代 f(x_i) = 0.000001563057693, x_1 = 0.998751466175637, x_2 = 0.997497994279351
第4613次迭代 f(x_i) = 0.000001559836958, x_1 = 0.998751092726289, x_2 = 0.997502923152274
第4614次迭代 f(x_i) = 0.000001556623006, x_1 = 0.998754038783172, x_2 = 0.997503146427557
第4615次迭代 f(x_i) = 0.000001553415659, x_1 = 0.998753666022838, x_2 = 0.997508065172144
第4616次迭代 f(x_i) = 0.000001550214846, x_1 = 0.998756606091925, x_2 = 0.997508287945572
第4617次迭代 f(x_i) = 0.000001547020894, x_1 = 0.998756234004080, x_2 = 0.997513196176743
第4618次迭代 f(x_i) = 0.000001543833459, x_1 = 0.998759167876768, x_2 = 0.997513418559975
第4619次迭代 f(x_i) = 0.000001540652551, x_1 = 0.998758796648597, x_2 = 0.997518316619488
第4620次迭代 f(x_i) = 0.000001537478377, x_1 = 0.998761724385589, x_2 = 0.997518538589397
第4621次迭代 f(x_i) = 0.000001534310523, x_1 = 0.998761353935232, x_2 = 0.997523426950197
第4622次迭代 f(x_i) = 0.000001531149135, x_1 = 0.998764275864300, x_2 = 0.997523648349980
第4623次迭代 f(x_i) = 0.000001527994699, x_1 = 0.998763905992609, x_2 = 0.997528525642232
第4624次迭代 f(x_i) = 0.000001524846909, x_1 = 0.998766821473582, x_2 = 0.997528746799486
第4625次迭代 f(x_i) = 0.000001521704970, x_1 = 0.998766452662207, x_2 = 0.997533614956461
第4626次迭代 f(x_i) = 0.000001518569735, x_1 = 0.998769362453771, x_2 = 0.997533835498703
第4627次迭代 f(x_i) = 0.000001515441228, x_1 = 0.998768994124612, x_2 = 0.997538692679874
第4628次迭代 f(x_i) = 0.000001512319355, x_1 = 0.998771897588672, x_2 = 0.997538912933629
第4629次迭代 f(x_i) = 0.000001509203366, x_1 = 0.998771530221978, x_2 = 0.997543761064010
第4630次迭代 f(x_i) = 0.000001506093821, x_1 = 0.998774428113510, x_2 = 0.997543980658622
第4631次迭代 f(x_i) = 0.000001502991274, x_1 = 0.998774061134152, x_2 = 0.997548817904976
第4632次迭代 f(x_i) = 0.000001499894859, x_1 = 0.998776952817091, x_2 = 0.997549037165922
第4633次迭代 f(x_i) = 0.000001496804848, x_1 = 0.998776586787815, x_2 = 0.997553864338078
第4634次迭代 f(x_i) = 0.000001493721446, x_1 = 0.998779472321741, x_2 = 0.997554083242686
第4635次迭代 f(x_i) = 0.000001490643979, x_1 = 0.998779107142336, x_2 = 0.997558901067451
第4636次迭代 f(x_i) = 0.000001487572917, x_1 = 0.998781987013037, x_2 = 0.997559119379737
第4637次迭代 f(x_i) = 0.000001484508562, x_1 = 0.998781622312421, x_2 = 0.997563926747580
第4638次迭代 f(x_i) = 0.000001481450286, x_1 = 0.998784496151110, x_2 = 0.997564144659217
第4639次迭代 f(x_i) = 0.000001478398490, x_1 = 0.998784132257261, x_2 = 0.997568942083936
第4640次迭代 f(x_i) = 0.000001475352889, x_1 = 0.998787000122277, x_2 = 0.997569159572826
第4641次迭代 f(x_i) = 0.000001472313660, x_1 = 0.998786636987894, x_2 = 0.997573947097793
第4642次迭代 f(x_i) = 0.000001469280620, x_1 = 0.998789498937167, x_2 = 0.997574164142027
第4643次迭代 f(x_i) = 0.000001466253965, x_1 = 0.998789136515331, x_2 = 0.997578941810383
第4644次迭代 f(x_i) = 0.000001463233376, x_1 = 0.998791992606392, x_2 = 0.997579158388241
第4645次迭代 f(x_i) = 0.000001460219301, x_1 = 0.998791630901830, x_2 = 0.997583925567153
第4646次迭代 f(x_i) = 0.000001457211602, x_1 = 0.998794480769481, x_2 = 0.997584141868446
第4647次迭代 f(x_i) = 0.000001454209566, x_1 = 0.998794120004599, x_2 = 0.997588900416452
第4648次迭代 f(x_i) = 0.000001451213551, x_1 = 0.998796964550156, x_2 = 0.997589115997167
第4649次迭代 f(x_i) = 0.000001448224653, x_1 = 0.998796604122048, x_2 = 0.997593862590327
第4650次迭代 f(x_i) = 0.000001445242185, x_1 = 0.998799442572503, x_2 = 0.997594078244450
第4651次迭代 f(x_i) = 0.000001442267070, x_1 = 0.998799081996222, x_2 = 0.997598812358555
第4652次迭代 f(x_i) = 0.000001439298046, x_1 = 0.998801913701792, x_2 = 0.997599028018799
第4653次迭代 f(x_i) = 0.000001436334083, x_1 = 0.998801554509870, x_2 = 0.997603754786558
第4654次迭代 f(x_i) = 0.000001433376105, x_1 = 0.998804380614903, x_2 = 0.997603969488769
第4655次迭代 f(x_i) = 0.000001430423004, x_1 = 0.998804022970213, x_2 = 0.997608689231094
第4656次迭代 f(x_i) = 0.000001427475959, x_1 = 0.998806844233150, x_2 = 0.997608903000520
第4657次迭代 f(x_i) = 0.000001424536339, x_1 = 0.998806486549942, x_2 = 0.997613610277513
第4658次迭代 f(x_i) = 0.000001421602723, x_1 = 0.998809300997908, x_2 = 0.997613824108413
第4659次迭代 f(x_i) = 0.000001418673987, x_1 = 0.998808944798890, x_2 = 0.997618524021317
第4660次迭代 f(x_i) = 0.000001415751431, x_1 = 0.998811754255305, x_2 = 0.997618737008142
第4661次迭代 f(x_i) = 0.000001412835848, x_1 = 0.998811398125320, x_2 = 0.997623425245401
第4662次迭代 f(x_i) = 0.000001409926169, x_1 = 0.998814201139489, x_2 = 0.997623638121060
第4663次迭代 f(x_i) = 0.000001407021819, x_1 = 0.998813846224991, x_2 = 0.997628318121897
第4664次迭代 f(x_i) = 0.000001404123526, x_1 = 0.998816643940446, x_2 = 0.997628530321053
第4665次迭代 f(x_i) = 0.000001401231802, x_1 = 0.998816289372542, x_2 = 0.997633199194795
第4666次迭代 f(x_i) = 0.000001398346170, x_1 = 0.998819080759361, x_2 = 0.997633411239756
第4667次迭代 f(x_i) = 0.000001395465696, x_1 = 0.998818727315397, x_2 = 0.997638071954365
第4668次迭代 f(x_i) = 0.000001392591246, x_1 = 0.998821513511814, x_2 = 0.997638283282420
第4669次迭代 f(x_i) = 0.000001389723403, x_1 = 0.998821160327019, x_2 = 0.997642932958859
第4670次迭代 f(x_i) = 0.000001386861401, x_1 = 0.998823940306820, x_2 = 0.997643144090429
第4671次迭代 f(x_i) = 0.000001384004823, x_1 = 0.998823588205751, x_2 = 0.997647785026333
第4672次迭代 f(x_i) = 0.000001381154322, x_1 = 0.998826362690843, x_2 = 0.997647995607020
第4673次迭代 f(x_i) = 0.000001378309858, x_1 = 0.998826011074190, x_2 = 0.997652626702772
第4674次迭代 f(x_i) = 0.000001375471077, x_1 = 0.998828779864416, x_2 = 0.997652836839588
第4675次迭代 f(x_i) = 0.000001372638410, x_1 = 0.998828428961811, x_2 = 0.997657457760958
第4676次迭代 f(x_i) = 0.000001369811762, x_1 = 0.998831191701745, x_2 = 0.997657667638601
第4677次迭代 f(x_i) = 0.000001366990382, x_1 = 0.998830841748978, x_2 = 0.997662279937117
第4678次迭代 f(x_i) = 0.000001364174932, x_1 = 0.998833599155245, x_2 = 0.997662489203791
第4679次迭代 f(x_i) = 0.000001361365675, x_1 = 0.998833249607043, x_2 = 0.997667091133761
第4680次迭代 f(x_i) = 0.000001358562153, x_1 = 0.998836001072092, x_2 = 0.997667300100301
第4681次迭代 f(x_i) = 0.000001355764194, x_1 = 0.998835652416662, x_2 = 0.997671893082466
第4682次迭代 f(x_i) = 0.000001352971989, x_1 = 0.998838398402156, x_2 = 0.997672101524638
第4683次迭代 f(x_i) = 0.000001350185841, x_1 = 0.998838050287364, x_2 = 0.997676684500009
第4684次迭代 f(x_i) = 0.000001347405361, x_1 = 0.998840790439755, x_2 = 0.997676892601512
第4685次迭代 f(x_i) = 0.000001344630522, x_1 = 0.998840443130887, x_2 = 0.997681466707603
第4686次迭代 f(x_i) = 0.000001341861161, x_1 = 0.998843177909423, x_2 = 0.997681674245384
第4687次迭代 f(x_i) = 0.000001339098139, x_1 = 0.998842831086711, x_2 = 0.997686238027367
第4688次迭代 f(x_i) = 0.000001336340615, x_1 = 0.998845559888746, x_2 = 0.997686445309746
第4689次迭代 f(x_i) = 0.000001333588599, x_1 = 0.998845214055108, x_2 = 0.997690999930019
第4690次迭代 f(x_i) = 0.000001330842501, x_1 = 0.998847937184373, x_2 = 0.997691206811739
第4691次迭代 f(x_i) = 0.000001328101806, x_1 = 0.998847592028066, x_2 = 0.997695752679407
第4692次迭代 f(x_i) = 0.000001325366538, x_1 = 0.998850309940194, x_2 = 0.997695958939182
第4693次迭代 f(x_i) = 0.000001322637665, x_1 = 0.998849965193074, x_2 = 0.997700493964881
第4694次迭代 f(x_i) = 0.000001319914432, x_1 = 0.998852676886304, x_2 = 0.997700700110710
第4695次迭代 f(x_i) = 0.000001317196084, x_1 = 0.998852333304446, x_2 = 0.997705227177430
第4696次迭代 f(x_i) = 0.000001314483490, x_1 = 0.998855039883897, x_2 = 0.997705432662991
第4697次迭代 f(x_i) = 0.000001311776968, x_1 = 0.998854696628083, x_2 = 0.997709948973207
第4698次迭代 f(x_i) = 0.000001309076209, x_1 = 0.998857397095674, x_2 = 0.997710154304625
第4699次迭代 f(x_i) = 0.000001306380223, x_1 = 0.998857054919386, x_2 = 0.997714662729193
第4700次迭代 f(x_i) = 0.000001303689917, x_1 = 0.998859750375149, x_2 = 0.997714867362667
第4701次迭代 f(x_i) = 0.000001301005758, x_1 = 0.998859408443132, x_2 = 0.997719365115325
第4702次迭代 f(x_i) = 0.000001298327091, x_1 = 0.998862097892589, x_2 = 0.997719569555148
第4703次迭代 f(x_i) = 0.000001295653480, x_1 = 0.998861757004020, x_2 = 0.997724058858196
第4704次迭代 f(x_i) = 0.000001292985567, x_1 = 0.998864441144353, x_2 = 0.997724262762128
第4705次迭代 f(x_i) = 0.000001290323296, x_1 = 0.998864100720742, x_2 = 0.997728742550963
第4706次迭代 f(x_i) = 0.000001287666345, x_1 = 0.998866779356866, x_2 = 0.997728946023248
第4707次迭代 f(x_i) = 0.000001285015116, x_1 = 0.998866439621816, x_2 = 0.997733415973771
第4708次迭代 f(x_i) = 0.000001282369514, x_1 = 0.998869112408401, x_2 = 0.997733619193820
第4709次迭代 f(x_i) = 0.000001279728847, x_1 = 0.998868773591359, x_2 = 0.997738080806494
第4710次迭代 f(x_i) = 0.000001277093722, x_1 = 0.998871441220517, x_2 = 0.997738283434566
第4711次迭代 f(x_i) = 0.000001274464398, x_1 = 0.998871102795282, x_2 = 0.997742735019695
第4712次迭代 f(x_i) = 0.000001271840435, x_1 = 0.998873764677723, x_2 = 0.997742937357250
第4713次迭代 f(x_i) = 0.000001269221680, x_1 = 0.998873427117986, x_2 = 0.997747380288751
第4714次迭代 f(x_i) = 0.000001266608308, x_1 = 0.998876083699115, x_2 = 0.997747582119473
第4715次迭代 f(x_i) = 0.000001264000602, x_1 = 0.998875746665513, x_2 = 0.997752015372066
第4716次迭代 f(x_i) = 0.000001261398204, x_1 = 0.998878397601862, x_2 = 0.997752216874379
第4717次迭代 f(x_i) = 0.000001258801075, x_1 = 0.998878061352364, x_2 = 0.997756641547971
第4718次迭代 f(x_i) = 0.000001256209086, x_1 = 0.998880707087024, x_2 = 0.997756842506692
第4719次迭代 f(x_i) = 0.000001253623008, x_1 = 0.998880371331773, x_2 = 0.997761256953860
第4720次迭代 f(x_i) = 0.000001251042281, x_1 = 0.998883011130714, x_2 = 0.997761457742817
第4721次迭代 f(x_i) = 0.000001248466313, x_1 = 0.998882676393927, x_2 = 0.997765864502473
第4722次迭代 f(x_i) = 0.000001245895528, x_1 = 0.998885311331594, x_2 = 0.997766064590531
第4723次迭代 f(x_i) = 0.000001243330901, x_1 = 0.998884976827173, x_2 = 0.997770460553004
第4724次迭代 f(x_i) = 0.000001240771481, x_1 = 0.998887605689218, x_2 = 0.997770660554311
第4725次迭代 f(x_i) = 0.000001238216684, x_1 = 0.998887272334455, x_2 = 0.997775049164695
第4726次迭代 f(x_i) = 0.000001235667032, x_1 = 0.998889896431906, x_2 = 0.997775248429706
第4727次迭代 f(x_i) = 0.000001233123575, x_1 = 0.998889563279583, x_2 = 0.997779625704565
第4728次迭代 f(x_i) = 0.000001230585565, x_1 = 0.998892181654639, x_2 = 0.997779825088202
第4729次迭代 f(x_i) = 0.000001228053701, x_1 = 0.998891848444542, x_2 = 0.997784191189233
第4730次迭代 f(x_i) = 0.000001225526969, x_1 = 0.998894460732520, x_2 = 0.997784390511856
第4731次迭代 f(x_i) = 0.000001223004742, x_1 = 0.998894128700194, x_2 = 0.997788749526579
第4732次迭代 f(x_i) = 0.000001220487534, x_1 = 0.998896736352677, x_2 = 0.997788948068272
第4733次迭代 f(x_i) = 0.000001217976610, x_1 = 0.998896404445210, x_2 = 0.997793295638689
第4734次迭代 f(x_i) = 0.000001215470954, x_1 = 0.998899005724506, x_2 = 0.997793494275394
第4735次迭代 f(x_i) = 0.000001212969219, x_1 = 0.998898675225406, x_2 = 0.997797835631928
第4736次迭代 f(x_i) = 0.000001210472638, x_1 = 0.998901271566592, x_2 = 0.997798033285818
第4737次迭代 f(x_i) = 0.000001207980302, x_1 = 0.998900942316657, x_2 = 0.997802367917603
